Fecha,Metal,Precio
18/07/2006,PLATA (US$/ozt),11.01
18/07/2006,PLOMO (¢/lb),48.35
18/07/2006,ZINC (¢/lb),150.59
19/07/2006,ALUMINIO (¢/lb),111.36
19/07/2006,COBRE (¢/lb),344.78
19/07/2006,ESTAÑO (¢/lb),369.68
19/07/2006,NIQUEL (¢/lb),1152.12
19/07/2006,ORO (US$/ozt),626
19/07/2006,PLATA (US$/ozt),10.52
19/07/2006,PLOMO (¢/lb),46.72
19/07/2006,ZINC (¢/lb),145.83
20/07/2006,ALUMINIO (¢/lb),112.42
20/07/2006,COBRE (¢/lb),350.26
20/07/2006,ESTAÑO (¢/lb),373.31
20/07/2006,NIQUEL (¢/lb),1204.29
20/07/2006,ORO (US$/ozt),642.9
20/07/2006,PLATA (US$/ozt),11.08
20/07/2006,PLOMO (¢/lb),46.27
20/07/2006,ZINC (¢/lb),149.05
21/07/2006,ALUMINIO (¢/lb),111.95
21/07/2006,COBRE (¢/lb),343.32
21/07/2006,ESTAÑO (¢/lb),371.95
21/07/2006,NIQUEL (¢/lb),1211.09
21/07/2006,ORO (US$/ozt),626.75
21/07/2006,PLATA (US$/ozt),11.01
21/07/2006,PLOMO (¢/lb),47.17
21/07/2006,ZINC (¢/lb),144.51
24/07/2006,ALUMINIO (¢/lb),111.56
24/07/2006,COBRE (¢/lb),329.35
24/07/2006,ESTAÑO (¢/lb),358.34
24/07/2006,NIQUEL (¢/lb),1240.8
24/07/2006,ORO (US$/ozt),616.4
24/07/2006,PLATA (US$/ozt),10.74
24/07/2006,PLOMO (¢/lb),46.49
24/07/2006,ZINC (¢/lb),141.77
25/07/2006,ALUMINIO (¢/lb),112.54
25/07/2006,COBRE (¢/lb),340.69
25/07/2006,ESTAÑO (¢/lb),375.35
25/07/2006,NIQUEL (¢/lb),1242.84
25/07/2006,ORO (US$/ozt),618.75
25/07/2006,PLATA (US$/ozt),11.01
25/07/2006,PLOMO (¢/lb),48.08
25/07/2006,ZINC (¢/lb),146.74
26/07/2006,ALUMINIO (¢/lb),110.93
26/07/2006,COBRE (¢/lb),338.47
26/07/2006,ESTAÑO (¢/lb),374.21
26/07/2006,NIQUEL (¢/lb),1226.51
26/07/2006,ORO (US$/ozt),617.75
26/07/2006,PLATA (US$/ozt),10.9
26/07/2006,PLOMO (¢/lb),47.22
26/07/2006,ZINC (¢/lb),144.11
27/07/2006,ALUMINIO (¢/lb),111.38
27/07/2006,COBRE (¢/lb),345.73
27/07/2006,ESTAÑO (¢/lb),380.79
27/07/2006,NIQUEL (¢/lb),1180.47
27/07/2006,ORO (US$/ozt),634.2
27/07/2006,PLATA (US$/ozt),11.22
27/07/2006,PLOMO (¢/lb),47.63
27/07/2006,ZINC (¢/lb),146.76
28/07/2006,COBRE (¢/lb),346.5
28/07/2006,ORO (US$/ozt),631.25
28/07/2006,PLATA (US$/ozt),11.34
31/07/2006,ALUMINIO (¢/lb),113.44
31/07/2006,COBRE (¢/lb),356.09
31/07/2006,ESTAÑO (¢/lb),385.1
31/07/2006,NIQUEL (¢/lb),1234
31/07/2006,ORO (US$/ozt),637
31/07/2006,PLATA (US$/ozt),11.44
31/07/2006,PLOMO (¢/lb),50.39
31/07/2006,ZINC (¢/lb),153.31
01/08/2006,ALUMINIO (¢/lb),113.26
01/08/2006,COBRE (¢/lb),357.02
01/08/2006,ESTAÑO (¢/lb),378.75
01/08/2006,NIQUEL (¢/lb),1288.2
01/08/2006,ORO (US$/ozt),635.5
01/08/2006,PLATA (US$/ozt),11.36
01/08/2006,PLOMO (¢/lb),48.53
01/08/2006,ZINC (¢/lb),153.77
02/08/2006,ALUMINIO (¢/lb),113.19
02/08/2006,COBRE (¢/lb),354.94
02/08/2006,ESTAÑO (¢/lb),376.48
02/08/2006,NIQUEL (¢/lb),1274.14
02/08/2006,ORO (US$/ozt),648.25
02/08/2006,PLATA (US$/ozt),11.75
02/08/2006,PLOMO (¢/lb),49.03
02/08/2006,ZINC (¢/lb),153.63
03/08/2006,ALUMINIO (¢/lb),111.88
03/08/2006,COBRE (¢/lb),355.16
03/08/2006,ESTAÑO (¢/lb),376.48
03/08/2006,NIQUEL (¢/lb),1251.92
03/08/2006,ORO (US$/ozt),646.25
03/08/2006,PLATA (US$/ozt),12.07
03/08/2006,PLOMO (¢/lb),50.08
03/08/2006,ZINC (¢/lb),153.54
04/08/2006,ALUMINIO (¢/lb),112.35
04/08/2006,COBRE (¢/lb),351.99
04/08/2006,ESTAÑO (¢/lb),378.75
04/08/2006,NIQUEL (¢/lb),1260.99
04/08/2006,ORO (US$/ozt),644.5
04/08/2006,PLATA (US$/ozt),12.2
04/08/2006,PLOMO (¢/lb),51.48
04/08/2006,ZINC (¢/lb),155.54
07/08/2006,ALUMINIO (¢/lb),112.63
07/08/2006,COBRE (¢/lb),351.78
07/08/2006,ESTAÑO (¢/lb),381.02
07/08/2006,NIQUEL (¢/lb),1260.99
07/08/2006,ORO (US$/ozt),647.25
07/08/2006,PLATA (US$/ozt),12.45
07/08/2006,PLOMO (¢/lb),50.53
07/08/2006,ZINC (¢/lb),152.95
08/08/2006,ALUMINIO (¢/lb),113.94
08/08/2006,COBRE (¢/lb),355.39
08/08/2006,ESTAÑO (¢/lb),392.36
08/08/2006,NIQUEL (¢/lb),1274.59
08/08/2006,ORO (US$/ozt),645.4
08/08/2006,PLATA (US$/ozt),12.13
08/08/2006,PLOMO (¢/lb),52.84
08/08/2006,ZINC (¢/lb),153.99
09/08/2006,ALUMINIO (¢/lb),114.42
09/08/2006,COBRE (¢/lb),359.02
09/08/2006,ESTAÑO (¢/lb),385.55
09/08/2006,NIQUEL (¢/lb),1265.52
09/08/2006,ORO (US$/ozt),640.5
09/08/2006,PLATA (US$/ozt),12.27
09/08/2006,PLOMO (¢/lb),54.11
09/08/2006,ZINC (¢/lb),156.04
10/08/2006,ALUMINIO (¢/lb),113.44
10/08/2006,COBRE (¢/lb),366.05
10/08/2006,ESTAÑO (¢/lb),385.55
10/08/2006,NIQUEL (¢/lb),1299.54
10/08/2006,ORO (US$/ozt),650.5
10/08/2006,PLATA (US$/ozt),12.43
10/08/2006,PLOMO (¢/lb),54.93
10/08/2006,ZINC (¢/lb),156.49
11/08/2006,COBRE (¢/lb),359.25
11/08/2006,ORO (US$/ozt),641.55
11/08/2006,PLATA (US$/ozt),12.28
14/08/2006,ALUMINIO (¢/lb),109.59
14/08/2006,COBRE (¢/lb),346.32
14/08/2006,ESTAÑO (¢/lb),381.02
14/08/2006,NIQUEL (¢/lb),1324.49
14/08/2006,ORO (US$/ozt),628
14/08/2006,PLATA (US$/ozt),11.76
14/08/2006,PLOMO (¢/lb),52.44
14/08/2006,ZINC (¢/lb),145.83
15/08/2006,ALUMINIO (¢/lb),110.63
15/08/2006,COBRE (¢/lb),348.45
15/08/2006,ESTAÑO (¢/lb),378.75
15/08/2006,NIQUEL (¢/lb),1324.72
15/08/2006,ORO (US$/ozt),624.75
15/08/2006,PLATA (US$/ozt),11.99
15/08/2006,PLOMO (¢/lb),53.8
15/08/2006,ZINC (¢/lb),148.78
16/08/2006,ALUMINIO (¢/lb),109.79
16/08/2006,COBRE (¢/lb),342.96
16/08/2006,ESTAÑO (¢/lb),377.62
16/08/2006,NIQUEL (¢/lb),1515
16/08/2006,ORO (US$/ozt),626
16/08/2006,PLATA (US$/ozt),12.15
16/08/2006,PLOMO (¢/lb),53.75
16/08/2006,ZINC (¢/lb),147.87
17/08/2006,ALUMINIO (¢/lb),110.11
17/08/2006,COBRE (¢/lb),342.92
17/08/2006,ESTAÑO (¢/lb),383.29
17/08/2006,NIQUEL (¢/lb),1460.57
17/08/2006,ORO (US$/ozt),630.75
17/08/2006,PLATA (US$/ozt),12.28
17/08/2006,PLOMO (¢/lb),54.09
17/08/2006,ZINC (¢/lb),150.59
18/08/2006,ALUMINIO (¢/lb),110.27
18/08/2006,COBRE (¢/lb),342.46
18/08/2006,ESTAÑO (¢/lb),380.11
18/08/2006,NIQUEL (¢/lb),1496.63
18/08/2006,ORO (US$/ozt),614.75
18/08/2006,PLATA (US$/ozt),12.01
18/08/2006,PLOMO (¢/lb),54.43
18/08/2006,ZINC (¢/lb),148.1
21/08/2006,ALUMINIO (¢/lb),110.5
21/08/2006,COBRE (¢/lb),344.5
21/08/2006,ESTAÑO (¢/lb),388.05
21/08/2006,NIQUEL (¢/lb),1499.12
21/08/2006,ORO (US$/ozt),621.5
21/08/2006,PLATA (US$/ozt),12.24
21/08/2006,PLOMO (¢/lb),53.98
21/08/2006,ZINC (¢/lb),149.57
22/08/2006,ALUMINIO (¢/lb),110.22
22/08/2006,COBRE (¢/lb),345.18
22/08/2006,ESTAÑO (¢/lb),388.05
22/08/2006,NIQUEL (¢/lb),1528.61
22/08/2006,ORO (US$/ozt),626.5
22/08/2006,PLATA (US$/ozt),12.2
22/08/2006,PLOMO (¢/lb),54.23
22/08/2006,ZINC (¢/lb),151.07
23/08/2006,ALUMINIO (¢/lb),110.31
23/08/2006,COBRE (¢/lb),344.73
23/08/2006,ESTAÑO (¢/lb),384.65
23/08/2006,NIQUEL (¢/lb),1510.46
23/08/2006,ORO (US$/ozt),623.5
23/08/2006,PLATA (US$/ozt),12.42
23/08/2006,PLOMO (¢/lb),53.8
23/08/2006,ZINC (¢/lb),151.27
24/08/2006,ALUMINIO (¢/lb),111.49
24/08/2006,COBRE (¢/lb),347.5
24/08/2006,ESTAÑO (¢/lb),390.09
24/08/2006,NIQUEL (¢/lb),1576.23
24/08/2006,ORO (US$/ozt),623.5
24/08/2006,PLATA (US$/ozt),12.58
24/08/2006,PLOMO (¢/lb),54.68
24/08/2006,ZINC (¢/lb),153.86
25/08/2006,ALUMINIO (¢/lb),111.4
25/08/2006,COBRE (¢/lb),342.05
25/08/2006,ESTAÑO (¢/lb),391.45
25/08/2006,NIQUEL (¢/lb),1528.61
25/08/2006,ORO (US$/ozt),622
25/08/2006,PLATA (US$/ozt),12.4
25/08/2006,PLOMO (¢/lb),54.57
25/08/2006,ZINC (¢/lb),152.66
29/08/2006,ALUMINIO (¢/lb),110.45
29/08/2006,COBRE (¢/lb),336.61
29/08/2006,ESTAÑO (¢/lb),388.96
29/08/2006,NIQUEL (¢/lb),1541.99
29/08/2006,ORO (US$/ozt),616.85
29/08/2006,PLATA (US$/ozt),12.14
29/08/2006,PLOMO (¢/lb),55.57
29/08/2006,ZINC (¢/lb),148.14
30/08/2006,ALUMINIO (¢/lb),110.45
30/08/2006,COBRE (¢/lb),338.38
30/08/2006,ESTAÑO (¢/lb),395.76
30/08/2006,NIQUEL (¢/lb),1443.56
30/08/2006,ORO (US$/ozt),614.7
30/08/2006,PLATA (US$/ozt),12.22
30/08/2006,PLOMO (¢/lb),55.66
30/08/2006,ZINC (¢/lb),151.27
31/08/2006,ALUMINIO (¢/lb),110.54
31/08/2006,COBRE (¢/lb),346.86
31/08/2006,ESTAÑO (¢/lb),412.54
31/08/2006,NIQUEL (¢/lb),1428.82
31/08/2006,ORO (US$/ozt),621.75
31/08/2006,PLATA (US$/ozt),12.6
31/08/2006,ZINC (¢/lb),151.05
01/09/2006,ALUMINIO (¢/lb),110.93
01/09/2006,COBRE (¢/lb),344.28
01/09/2006,ESTAÑO (¢/lb),405.97
01/09/2006,NIQUEL (¢/lb),1462.84
01/09/2006,ORO (US$/ozt),624
01/09/2006,PLATA (US$/ozt),12.75
01/09/2006,PLOMO (¢/lb),55.57
01/09/2006,ZINC (¢/lb),156.06
04/09/2006,ALUMINIO (¢/lb),111.08
04/09/2006,COBRE (¢/lb),347.72
04/09/2006,ESTAÑO (¢/lb),404.83
04/09/2006,NIQUEL (¢/lb),1437.66
04/09/2006,ORO (US$/ozt),626.75
04/09/2006,PLATA (US$/ozt),13
04/09/2006,PLOMO (¢/lb),57.11
04/09/2006,ZINC (¢/lb),158.35
05/09/2006,ALUMINIO (¢/lb),113.19
05/09/2006,COBRE (¢/lb),355.87
05/09/2006,ESTAÑO (¢/lb),410.95
05/09/2006,NIQUEL (¢/lb),1394.57
05/09/2006,ORO (US$/ozt),629.75
05/09/2006,PLATA (US$/ozt),13.15
05/09/2006,PLOMO (¢/lb),58.83
05/09/2006,ZINC (¢/lb),163.29
06/09/2006,ALUMINIO (¢/lb),115.08
06/09/2006,COBRE (¢/lb),358.63
06/09/2006,ESTAÑO (¢/lb),414.13
06/09/2006,NIQUEL (¢/lb),1360.78
06/09/2006,ORO (US$/ozt),636.7
06/09/2006,PLATA (US$/ozt),12.95
06/09/2006,PLOMO (¢/lb),59.01
06/09/2006,ZINC (¢/lb),164.88
07/09/2006,ALUMINIO (¢/lb),118.57
07/09/2006,COBRE (¢/lb),361.97
07/09/2006,ESTAÑO (¢/lb),417.53
07/09/2006,NIQUEL (¢/lb),1370.3
07/09/2006,ORO (US$/ozt),634
07/09/2006,PLATA (US$/ozt),13.06
07/09/2006,PLOMO (¢/lb),60.35
07/09/2006,ZINC (¢/lb),166.54
08/09/2006,ALUMINIO (¢/lb),117.75
08/09/2006,COBRE (¢/lb),356.66
08/09/2006,ESTAÑO (¢/lb),417.31
08/09/2006,NIQUEL (¢/lb),1372.12
08/09/2006,ORO (US$/ozt),611.5
08/09/2006,PLATA (US$/ozt),12.29
08/09/2006,PLOMO (¢/lb),60.19
08/09/2006,ZINC (¢/lb),162.86
11/09/2006,ALUMINIO (¢/lb),113.33
11/09/2006,COBRE (¢/lb),345.09
11/09/2006,ESTAÑO (¢/lb),408.23
11/09/2006,NIQUEL (¢/lb),1329.25
11/09/2006,ORO (US$/ozt),597.1
11/09/2006,PLATA (US$/ozt),11.76
11/09/2006,PLOMO (¢/lb),60.24
11/09/2006,ZINC (¢/lb),154.68
12/09/2006,ALUMINIO (¢/lb),110.5
12/09/2006,COBRE (¢/lb),345.05
12/09/2006,ESTAÑO (¢/lb),407.55
12/09/2006,NIQUEL (¢/lb),1383.23
12/09/2006,ORO (US$/ozt),596
12/09/2006,PLATA (US$/ozt),11.34
12/09/2006,PLOMO (¢/lb),59.6
12/09/2006,ZINC (¢/lb),149.73
13/09/2006,ALUMINIO (¢/lb),109.68
13/09/2006,COBRE (¢/lb),337.7
13/09/2006,ESTAÑO (¢/lb),407.1
13/09/2006,NIQUEL (¢/lb),1428.82
13/09/2006,ORO (US$/ozt),581.5
13/09/2006,PLATA (US$/ozt),11
13/09/2006,PLOMO (¢/lb),59.1
13/09/2006,ZINC (¢/lb),147.64
14/09/2006,ALUMINIO (¢/lb),109.54
14/09/2006,COBRE (¢/lb),340.22
14/09/2006,ESTAÑO (¢/lb),406.19
14/09/2006,NIQUEL (¢/lb),1380.96
14/09/2006,ORO (US$/ozt),593.4
14/09/2006,PLATA (US$/ozt),11.35
14/09/2006,PLOMO (¢/lb),60.1
14/09/2006,ZINC (¢/lb),151.5
15/09/2006,ALUMINIO (¢/lb),108.18
15/09/2006,COBRE (¢/lb),336.11
15/09/2006,ESTAÑO (¢/lb),408.23
15/09/2006,NIQUEL (¢/lb),1322.22
15/09/2006,ORO (US$/ozt),578.6
15/09/2006,PLATA (US$/ozt),10.7
15/09/2006,PLOMO (¢/lb),60.78
15/09/2006,ZINC (¢/lb),148.55
18/09/2006,ALUMINIO (¢/lb),108.36
18/09/2006,COBRE (¢/lb),335.66
18/09/2006,ESTAÑO (¢/lb),396.89
18/09/2006,NIQUEL (¢/lb),1247.38
18/09/2006,ORO (US$/ozt),581.5
18/09/2006,PLATA (US$/ozt),10.97
18/09/2006,PLOMO (¢/lb),61.1
18/09/2006,ZINC (¢/lb),145.83
19/09/2006,ALUMINIO (¢/lb),108.38
19/09/2006,COBRE (¢/lb),338.38
19/09/2006,ESTAÑO (¢/lb),407.1
19/09/2006,NIQUEL (¢/lb),1292.74
19/09/2006,ORO (US$/ozt),582.5
19/09/2006,PLATA (US$/ozt),10.91
19/09/2006,PLOMO (¢/lb),61.51
19/09/2006,ZINC (¢/lb),149.44
20/09/2006,ALUMINIO (¢/lb),107.39
20/09/2006,COBRE (¢/lb),327.95
20/09/2006,ESTAÑO (¢/lb),402.56
20/09/2006,NIQUEL (¢/lb),1260.99
20/09/2006,ORO (US$/ozt),576.25
20/09/2006,PLATA (US$/ozt),10.74
20/09/2006,PLOMO (¢/lb),61.01
20/09/2006,ZINC (¢/lb),146.74
21/09/2006,ALUMINIO (¢/lb),110.18
21/09/2006,COBRE (¢/lb),338.97
21/09/2006,ESTAÑO (¢/lb),404.83
21/09/2006,NIQUEL (¢/lb),1309.07
21/09/2006,ORO (US$/ozt),580.5
21/09/2006,PLATA (US$/ozt),11.02
21/09/2006,PLOMO (¢/lb),63.03
21/09/2006,ZINC (¢/lb),155.63
22/09/2006,ALUMINIO (¢/lb),113.35
22/09/2006,COBRE (¢/lb),348.4
22/09/2006,ESTAÑO (¢/lb),412.77
22/09/2006,NIQUEL (¢/lb),1382.55
22/09/2006,ORO (US$/ozt),592
22/09/2006,PLATA (US$/ozt),11.28
22/09/2006,PLOMO (¢/lb),64.12
22/09/2006,ZINC (¢/lb),155.6
25/09/2006,ALUMINIO (¢/lb),111.4
25/09/2006,COBRE (¢/lb),335.7
25/09/2006,ESTAÑO (¢/lb),415.04
25/09/2006,NIQUEL (¢/lb),1331.29
25/09/2006,ORO (US$/ozt),589.5
25/09/2006,PLATA (US$/ozt),11.05
25/09/2006,PLOMO (¢/lb),61.69
25/09/2006,ZINC (¢/lb),150.28
26/09/2006,ALUMINIO (¢/lb),112.51
26/09/2006,COBRE (¢/lb),344.73
26/09/2006,ESTAÑO (¢/lb),413.45
26/09/2006,NIQUEL (¢/lb),1381.42
26/09/2006,ORO (US$/ozt),591.25
26/09/2006,PLATA (US$/ozt),11.11
26/09/2006,PLOMO (¢/lb),62.8
26/09/2006,ZINC (¢/lb),153.09
27/09/2006,ALUMINIO (¢/lb),113.49
27/09/2006,COBRE (¢/lb),349.58
27/09/2006,ESTAÑO (¢/lb),422.07
27/09/2006,NIQUEL (¢/lb),1413.17
27/09/2006,ORO (US$/ozt),595.1
27/09/2006,PLATA (US$/ozt),11.58
27/09/2006,PLOMO (¢/lb),63.73
27/09/2006,ZINC (¢/lb),155.13
28/09/2006,ALUMINIO (¢/lb),116.01
28/09/2006,COBRE (¢/lb),348.13
28/09/2006,ESTAÑO (¢/lb),415.04
28/09/2006,NIQUEL (¢/lb),1410.67
28/09/2006,ORO (US$/ozt),603.5
28/09/2006,PLATA (US$/ozt),11.66
28/09/2006,PLOMO (¢/lb),64.18
28/09/2006,ZINC (¢/lb),153.31
29/09/2006,ALUMINIO (¢/lb),116.66
29/09/2006,COBRE (¢/lb),344.78
29/09/2006,ESTAÑO (¢/lb),412.54
29/09/2006,NIQUEL (¢/lb),1428.82
29/09/2006,ORO (US$/ozt),601.75
29/09/2006,PLATA (US$/ozt),11.55
29/09/2006,PLOMO (¢/lb),64.64
29/09/2006,ZINC (¢/lb),152.41
02/10/2006,ALUMINIO (¢/lb),116.03
02/10/2006,COBRE (¢/lb),344.98
02/10/2006,ESTAÑO (¢/lb),405.51
02/10/2006,NIQUEL (¢/lb),1424.28
02/10/2006,ORO (US$/ozt),602
02/10/2006,PLATA (US$/ozt),11.58
02/10/2006,PLOMO (¢/lb),64
02/10/2006,ZINC (¢/lb),154.27
03/10/2006,ALUMINIO (¢/lb),114.44
03/10/2006,COBRE (¢/lb),335.25
03/10/2006,ESTAÑO (¢/lb),405.51
03/10/2006,NIQUEL (¢/lb),1419.74
03/10/2006,ORO (US$/ozt),593
03/10/2006,PLATA (US$/ozt),11.34
03/10/2006,PLOMO (¢/lb),64.14
03/10/2006,ZINC (¢/lb),152.84
04/10/2006,ALUMINIO (¢/lb),114.26
04/10/2006,COBRE (¢/lb),338.02
04/10/2006,ESTAÑO (¢/lb),421.84
04/10/2006,NIQUEL (¢/lb),1429.04
04/10/2006,ORO (US$/ozt),578.5
04/10/2006,PLATA (US$/ozt),10.83
04/10/2006,PLOMO (¢/lb),64.86
04/10/2006,ZINC (¢/lb),154.22
05/10/2006,ALUMINIO (¢/lb),112.49
05/10/2006,COBRE (¢/lb),328.88
05/10/2006,ESTAÑO (¢/lb),415.04
05/10/2006,NIQUEL (¢/lb),1392.53
05/10/2006,ORO (US$/ozt),568.25
05/10/2006,PLATA (US$/ozt),10.96
05/10/2006,PLOMO (¢/lb),66.18
05/10/2006,ZINC (¢/lb),153.59
06/10/2006,ALUMINIO (¢/lb),113.94
06/10/2006,COBRE (¢/lb),334.34
06/10/2006,ESTAÑO (¢/lb),421.84
06/10/2006,NIQUEL (¢/lb),1438.12
06/10/2006,ORO (US$/ozt),570.6
06/10/2006,PLATA (US$/ozt),11.01
06/10/2006,PLOMO (¢/lb),66.93
06/10/2006,ZINC (¢/lb),159.26
09/10/2006,ALUMINIO (¢/lb),118.93
09/10/2006,COBRE (¢/lb),342.01
09/10/2006,ESTAÑO (¢/lb),418.67
09/10/2006,NIQUEL (¢/lb),1487.78
09/10/2006,ORO (US$/ozt),578.25
09/10/2006,PLATA (US$/ozt),11.34
09/10/2006,ZINC (¢/lb),166.11
10/10/2006,ALUMINIO (¢/lb),118.16
10/10/2006,COBRE (¢/lb),338.15
10/10/2006,ESTAÑO (¢/lb),413.9
10/10/2006,NIQUEL (¢/lb),1471.68
10/10/2006,ORO (US$/ozt),577.25
10/10/2006,PLATA (US$/ozt),11.21
10/10/2006,PLOMO (¢/lb),67.22
10/10/2006,PLOMO (¢/lb),67.22
10/10/2006,ZINC (¢/lb),166.92
11/10/2006,ALUMINIO (¢/lb),115.3
11/10/2006,COBRE (¢/lb),337.52
11/10/2006,ESTAÑO (¢/lb),417.31
11/10/2006,NIQUEL (¢/lb),1467.6
11/10/2006,ORO (US$/ozt),574
11/10/2006,PLATA (US$/ozt),11.14
11/10/2006,PLOMO (¢/lb),68.49
11/10/2006,ZINC (¢/lb),168.08
12/10/2006,ALUMINIO (¢/lb),117.25
12/10/2006,COBRE (¢/lb),338.88
12/10/2006,ESTAÑO (¢/lb),432.73
12/10/2006,NIQUEL (¢/lb),1494.81
12/10/2006,ORO (US$/ozt),575.9
12/10/2006,PLATA (US$/ozt),11.3
12/10/2006,PLOMO (¢/lb),69.13
12/10/2006,ZINC (¢/lb),171.1
13/10/2006,ALUMINIO (¢/lb),120.02
13/10/2006,COBRE (¢/lb),341.17
13/10/2006,ESTAÑO (¢/lb),450.42
13/10/2006,NIQUEL (¢/lb),1522.03
13/10/2006,ORO (US$/ozt),577.9
13/10/2006,PLATA (US$/ozt),11.4
13/10/2006,PLOMO (¢/lb),72.3
13/10/2006,ZINC (¢/lb),172.82
16/10/2006,ALUMINIO (¢/lb),119.43
16/10/2006,COBRE (¢/lb),344.28
16/10/2006,ESTAÑO (¢/lb),458.13
16/10/2006,NIQUEL (¢/lb),1526.11
16/10/2006,ORO (US$/ozt),593
16/10/2006,PLATA (US$/ozt),11.72
16/10/2006,PLOMO (¢/lb),70.31
16/10/2006,ZINC (¢/lb),176.04
17/10/2006,ALUMINIO (¢/lb),122.06
17/10/2006,COBRE (¢/lb),351.08
17/10/2006,ESTAÑO (¢/lb),470.38
17/10/2006,NIQUEL (¢/lb),1555.82
17/10/2006,ORO (US$/ozt),594.9
17/10/2006,PLATA (US$/ozt),11.85
17/10/2006,PLOMO (¢/lb),71.67
17/10/2006,ZINC (¢/lb),180.05
18/10/2006,ALUMINIO (¢/lb),121.49
18/10/2006,COBRE (¢/lb),345.86
18/10/2006,ESTAÑO (¢/lb),444.29
18/10/2006,NIQUEL (¢/lb),1480.98
18/10/2006,ORO (US$/ozt),595.25
18/10/2006,PLATA (US$/ozt),11.76
18/10/2006,PLOMO (¢/lb),69.63
18/10/2006,ZINC (¢/lb),177.35
19/10/2006,ALUMINIO (¢/lb),123.22
19/10/2006,COBRE (¢/lb),346.09
19/10/2006,ESTAÑO (¢/lb),451.32
19/10/2006,NIQUEL (¢/lb),1514.77
19/10/2006,ORO (US$/ozt),589.75
19/10/2006,PLATA (US$/ozt),11.62
19/10/2006,PLOMO (¢/lb),69.63
19/10/2006,ZINC (¢/lb),180.78
20/10/2006,ALUMINIO (¢/lb),123.88
20/10/2006,COBRE (¢/lb),347
20/10/2006,ESTAÑO (¢/lb),452.46
20/10/2006,NIQUEL (¢/lb),1564.89
20/10/2006,ORO (US$/ozt),598
20/10/2006,PLATA (US$/ozt),11.98
20/10/2006,PLOMO (¢/lb),69.13
20/10/2006,ZINC (¢/lb),181.21
23/10/2006,ALUMINIO (¢/lb),122.72
23/10/2006,COBRE (¢/lb),344.1
23/10/2006,ESTAÑO (¢/lb),470.38
23/10/2006,NIQUEL (¢/lb),1551.06
23/10/2006,ORO (US$/ozt),588.5
23/10/2006,PLATA (US$/ozt),11.71
23/10/2006,PLOMO (¢/lb),69.49
23/10/2006,ZINC (¢/lb),180.3
24/10/2006,ALUMINIO (¢/lb),121.74
24/10/2006,COBRE (¢/lb),338.2
24/10/2006,ESTAÑO (¢/lb),458.56
24/10/2006,NIQUEL (¢/lb),1542.67
24/10/2006,ORO (US$/ozt),578.4
24/10/2006,PLATA (US$/ozt),11.57
24/10/2006,PLOMO (¢/lb),69.4
24/10/2006,ZINC (¢/lb),177.67
25/10/2006,ALUMINIO (¢/lb),123.24
25/10/2006,COBRE (¢/lb),339.29
25/10/2006,ESTAÑO (¢/lb),468.56
25/10/2006,NIQUEL (¢/lb),1508.42
25/10/2006,ORO (US$/ozt),581.6
25/10/2006,PLATA (US$/ozt),11.75
25/10/2006,PLOMO (¢/lb),72.14
25/10/2006,ZINC (¢/lb),181.44
26/10/2006,ALUMINIO (¢/lb),125.26
26/10/2006,COBRE (¢/lb),338.83
26/10/2006,ESTAÑO (¢/lb),466.75
26/10/2006,NIQUEL (¢/lb),1446.96
26/10/2006,ORO (US$/ozt),591.8
26/10/2006,PLATA (US$/ozt),11.97
26/10/2006,PLOMO (¢/lb),72.03
26/10/2006,ZINC (¢/lb),185.07
27/10/2006,ALUMINIO (¢/lb),129.05
27/10/2006,COBRE (¢/lb),340.78
27/10/2006,ESTAÑO (¢/lb),467.65
27/10/2006,NIQUEL (¢/lb),1478.71
27/10/2006,ORO (US$/ozt),593.75
27/10/2006,PLATA (US$/ozt),12.05
27/10/2006,PLOMO (¢/lb),74.84
27/10/2006,ZINC (¢/lb),191.19
30/10/2006,ALUMINIO (¢/lb),127.53
30/10/2006,COBRE (¢/lb),333.84
30/10/2006,ESTAÑO (¢/lb),462.66
30/10/2006,NIQUEL (¢/lb),1428.82
30/10/2006,ORO (US$/ozt),604.75
30/10/2006,PLATA (US$/ozt),12.13
30/10/2006,PLOMO (¢/lb),73.94
30/10/2006,ZINC (¢/lb),190.08
31/10/2006,ALUMINIO (¢/lb),128.57
31/10/2006,COBRE (¢/lb),336.11
31/10/2006,ESTAÑO (¢/lb),463.8
31/10/2006,NIQUEL (¢/lb),1487.56
31/10/2006,ORO (US$/ozt),600.9
31/10/2006,PLATA (US$/ozt),12.08
31/10/2006,PLOMO (¢/lb),75.09
31/10/2006,ZINC (¢/lb),194.57
01/11/2006,ALUMINIO (¢/lb),126.42
01/11/2006,COBRE (¢/lb),330.9
01/11/2006,ESTAÑO (¢/lb),461.08
01/11/2006,NIQUEL (¢/lb),1478.94
01/11/2006,ORO (US$/ozt),611.25
01/11/2006,PLATA (US$/ozt),12.36
01/11/2006,PLOMO (¢/lb),75.98
01/11/2006,ZINC (¢/lb),194.14
02/11/2006,ALUMINIO (¢/lb),125.87
02/11/2006,COBRE (¢/lb),328.4
02/11/2006,ESTAÑO (¢/lb),447.92
02/11/2006,NIQUEL (¢/lb),1490.05
02/11/2006,ORO (US$/ozt),615.75
02/11/2006,PLATA (US$/ozt),12.41
02/11/2006,PLOMO (¢/lb),76.43
02/11/2006,ZINC (¢/lb),195.07
